"sq1","sq2","sq3","sq4open","sq4","sq5","sq6","sq7","aq11","aq12","aq13","aq14","aq15","aq16","aq17","aq18","aq19","aq2lp1_aq21","aq2lp1_aq22","aq2lp1_aq23","aq2lp1_aq24","aq2lp1_aq25","aq2lp1_aq26","aq2lp1_aq27","aq2lp1_aq28","aq2lp1_aq29","aq2lp1_aq210","aq2lp1_aq211","aq2lp1_aq212","aq2lp2_aq21","aq2lp2_aq22","aq2lp2_aq23","aq2lp2_aq24","aq2lp2_aq25","aq2lp2_aq26","aq2lp2_aq27","aq2lp2_aq28","aq2lp2_aq29","aq2lp2_aq210","aq2lp2_aq211","aq2lp2_aq212","aq2lp3_aq21","aq2lp3_aq22","aq2lp3_aq23","aq2lp3_aq24","aq2lp3_aq25","aq2lp3_aq26","aq2lp3_aq27","aq2lp3_aq28","aq2lp3_aq29","aq2lp3_aq210","aq2lp3_aq211","aq2lp3_aq212","aq2lp4_aq21","aq2lp4_aq22","aq2lp4_aq23","aq2lp4_aq24","aq2lp4_aq25","aq2lp4_aq26","aq2lp4_aq27","aq2lp4_aq28","aq2lp4_aq29","aq2lp4_aq210","aq2lp4_aq211","aq2lp4_aq212","aq2lp5_aq21","aq2lp5_aq22","aq2lp5_aq23","aq2lp5_aq24","aq2lp5_aq25","aq2lp5_aq26","aq2lp5_aq27","aq2lp5_aq28","aq2lp5_aq29","aq2lp5_aq210","aq2lp5_aq211","aq2lp5_aq212","aq2lp6_aq21","aq2lp6_aq22","aq2lp6_aq23","aq2lp6_aq24","aq2lp6_aq25","aq2lp6_aq26","aq2lp6_aq27","aq2lp6_aq28","aq2lp6_aq29","aq2lp6_aq210","aq2lp6_aq211","aq2lp6_aq212","aq2lp7_aq21","aq2lp7_aq22","aq2lp7_aq23","aq2lp7_aq24","aq2lp7_aq25","aq2lp7_aq26","aq2lp7_aq27","aq2lp7_aq28","aq2lp7_aq29","aq2lp7_aq210","aq2lp7_aq211","aq2lp7_aq212","aq2lp8_aq21","aq2lp8_aq22","aq2lp8_aq23","aq2lp8_aq24","aq2lp8_aq25","aq2lp8_aq26","aq2lp8_aq27","aq2lp8_aq28","aq2lp8_aq29","aq2lp8_aq210","aq2lp8_aq211","aq2lp8_aq212","aq2lp9_aq21","aq2lp9_aq22","aq2lp9_aq23","aq2lp9_aq24","aq2lp9_aq25","aq2lp9_aq26","aq2lp9_aq27","aq2lp9_aq28","aq2lp9_aq29","aq2lp9_aq210","aq2lp9_aq211","aq2lp9_aq212","aq3","aq41","aq42","aq43","aq44","aq45","aq46","aq47","aq48","aq51","aq52","aq53","aq54","aq55","aq56","aq57","aq58","aq59","aq61","aq62","aq63","aq64","aq65","aq66","aq67","aq68","aq69","aq610","aq611","aq612","aq613","aq614","aq615","aq616","aq617","bq1","bq1x1_1","bq1x1_2","bq1x1_3","bq1x1_4","bq1x2","bq1x3","bq2","bq31","bq32","bq33","bq34","bq35","bq36","bq37","bq38","bq39","bq310","cq1","cq2lp1_cq2","cq2lp2_cq2","cq2lp3_cq2","cq2lp4_cq2","cq2lp5_cq2","cq2lp6_cq2","cq2lp7_cq2","cq31","cq32","cq33","cq34","cq35","cq36","cq37","cq38","cq39","cq310","cq311","cq312","cq313","cq314","cq315","cq3x11","cq3x12","cq3x13","cq3x14","cq3x15","cq3x16","cq3x17","cq3x18","cq3x19","cq3x110","cq3x111","cq3x112","cq3x113","cq3x114","cq3x115","cq4","cq5","cq6","cq7lp1_cq7","cq7lp2_cq7","cq7lp3_cq7","cq7lp4_cq7","cq7lp5_cq7","cq81","cq82","cq83","cq84","cq85","cq86","cq87","cq88","cq89","cq810","cq811","cq812","cq813","cq814","cq815","cq816","cq817","cq818","cq819","cq820","cq821","cq822","cq823","cq824","cq825","cq8x11","cq8x12","cq8x13","cq8x14","cq8x15","cq8x16","cq8x17","cq8x18","cq8x19","cq8x110","cq8x111","cq8x112","cq8x113","cq8x114","cq8x115","cq8x116","cq8x117","cq8x118","cq8x119","cq8x120","cq8x121","cq8x122","cq8x123","cq8x124","cq8x125","cq9","cq10","cq11","cq12lp1_cq12","cq12lp2_cq12","cq12lp3_cq12","cq12lp1_cq13lp1_cq13","cq12lp1_cq13lp2_cq13","cq12lp1_cq13lp3_cq13","cq12lp1_cq13lp4_cq13","cq12lp1_cq13lp5_cq13","cq12lp2_cq13lp1_cq13","cq12lp2_cq13lp2_cq13","cq12lp2_cq13lp3_cq13","cq12lp2_cq13lp4_cq13","cq12lp2_cq13lp5_cq13","cq12lp3_cq13lp1_cq13","cq12lp3_cq13lp2_cq13","cq12lp3_cq13lp3_cq13","cq12lp3_cq13lp4_cq13","cq12lp3_cq13lp5_cq13","cq141","cq142","cq143","cq144","cq145","cq146","cq147","cq148","cq149","cq1410","cq1411","cq1412","cq1413","cq1414","cq1415","cq1416","cq14x11","cq14x12","cq14x13","cq14x14","cq14x15","cq14x16","cq14x17","cq14x18","cq14x19","cq14x110","cq14x111","cq14x112","cq14x113","cq14x114","cq14x115","cq14x116","cq15","cq16","eq1","eq1x1","eq2","eq2x1","eq3","eq4","eq4x1","eq4x2","dq1","dq2","dq2x1","dq3","dq4"
"99","2","2","42","4","4","1,2,3,4,5","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7,1,2,8","1","0","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0","4","4","5","5","4","4","5","5","4","4","2","5","5","4","5","4","5","2","11","22","31","42","5","1","4,8","0","0","0","5","0","0","0","5","0","0","1,5","19","0","0","0","5","0","0","4","5","5","4","4","4","5","5","5","5","5","4","4","5","4","5","4","5","4","4","4","4","5","5","4","5","4","5","2","4","6","9,4,2","5","0","0","0","0","6","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","1,2,11","1,2","4,5","3,4,5","0","0","0","0","15","5","0","0","5","15","5","0","0","0","0","0","5","5","5","5","5","5","5","5","4","5","5","4","5","5","5","5","5","4","5","5","4","4","5","5","5","5","5","5","5","5","5","5","5","4,2,3","4","1000000","3","500000","6,5,3,2","5","20,21","0","2","1","1","6","2"
"99","2","2","42","4","4","1,2,3,4,5","1","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7,9,1,2","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","0","0","5","5","5","4","4","5","5","5","5","4","4","4","4","5","4","5","4","3","11","22","32","42","5","2","8,9,7","0","0","0","0","0","0","5","5","5","0","1,5,6","21,26","0","0","0","1","1","0","4","3","4","5","4","4","5","5","5","5","5","5","5","3","3","3","0","3","4","4","4","4","4","5","5","4","4","4","0","0","1","5,7,11","4,5","0","0","0","26","26","4","4","4","5","4","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","4","4","5","5","5","4","4","4","4","5","5","5","5","4","5","5","5","5","5","4","5","4","5","5","5","5","5","8,7,2","1,2","5,4","2","0","0","0","0","5","5","0","1","0","0","0","0","0","0","0","0","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","4","5","4","5","5","5","5","5","5","4","5","6,8,11,2","4","1500000","3","1200000","7,5,3","5","12,15","0","1","2","0","6","2"
"99","2","2","40","4","5","1,2,3,5","1","0","0","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,5","0","0","2","0","1","0","0","0","1","0","0","0","2","0","0","0","0","4","4","3","4","3","4","2","2","4","4","3","4","3","3","2","3","4","3","11","21","32","41","2","2","10,8","0","0","0","0","0","0","0","3","0","4","2,6","0","5,18,1","0","0","0","11,5,1","0","4","4","3","4","2","4","4","3","3","4","3","2","2","4","4","2","3","0","2","0","3","4","0","0","1","0","0","0","2","4","6","4,6","3","0","0","20,18","0","0","3","3","2","4","3","2","2","3","3","2","3","4","2","4","4","3","4","4","3","3","3","2","3","3","4","0","0","0","3","0","0","0","0","0","0","0","3","0","2","4","0","2","4","0","0","0","0","0","0","4","3","5,9","3","0","0","5,3","0","0","0","0","0","0","0","0","0","0","0","0","26,16","0","25,26,4","2","3","4","3","3","2","4","4","3","2","3","4","4","2","3","4","0","0","3","0","0","0","4","2","0","0","0","3","3","0","0","2","1","5,4,9,10","3","1000000","4","800000","8,5,4","3","0","4,1","2","1","1","7","2"
"99","2","2","44","4","4","1,2,3,4,5","2","1","0","0","0","0","2","0","0","3","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","6,2,7,3,5","0","0","0","2","0","0","0","1","2","0","0","0","0","0","0","1","0","5","5","3","2","2","3","4","4","3","5","3","4","5","5","4","5","5","3","11","21","31","42","1","2","8,6,1,5,2,7,9","5","5","0","0","5","5","5","5","5","0","3,5,6,7","0","0","9,3,23,11","0","9","3,23","23","1","1","5","5","5","5","5","5","5","5","5","5","5","4","3","0","0","3","5","3","4","4","4","4","4","4","4","4","4","0","5","10,1,12,9,3,2,4,11,8,7,6","1,3,5","23,25","0","25","0","13","1","1","3","5","4","5","4","4","4","5","4","4","4","5","4","4","4","4","5","2","5","4","5","5","5","0","0","0","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","0","4","4","4","4","5","1","10,5,1,12,9,3,2,4,11,8,7,6","1,2,3","3,5,1","1","3,1","9,3,25","0","25","0","13","25","0","0","0","0","25","0","25","0","0","1","1","3","5","4","5","5","4","4","4","4","4","4","5","5","5","0","0","0","4","5","4","4","4","5","4","4","4","4","4","4","5","3","10,5,1,12,9,3,2,4,11,8,7,6","5","1500000","4","800000","6,2,3,5,8,9","4","7,1","0","4","1","1","4","3"
"99","2","1","35","4","4","1,2,3,4,5","1","0","0","0","0","1","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","5,8","0","0","0","2","1","0","0","0","2","0","0","0","0","0","0","1","0","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","11","21","32","41","5","3","10,6","0","0","0","0","0","3","0","0","0","3","1,2,3,4,5,6,7","20","11","9","10","1","3","21","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","8,6","1","18","0","0","0","0","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2,5","1","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","12","3","500000","3","500000","8","3","0","15","2","2","0","6","2"
"99","2","1","35","4","4","1,2,3,4,5","1","2","1","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","2,8,9","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","2","5","5","4","4","4","4","4","5","5","5","3","5","4","5","5","4","4","2","11","21","32","42","5","2","2,6,5","0","5","0","0","5","5","0","0","0","0","5,6","0","0","0","0","26","23","0","4","3","3","4","3","5","5","5","5","5","5","5","5","5","4","4","0","0","4","0","4","5","5","4","4","5","5","5","5","5","5","8,6,11,10","4","0","0","0","23","0","4","3","3","5","5","5","4","5","5","5","5","5","4","4","5","5","5","5","5","5","4","4","5","4","5","5","0","0","4","5","5","4","4","4","5","5","5","4","4","5","5","4","4","3","5","5","5","4","5","5","4","6,4,11,1","2","0","4","0","0","0","0","0","0","0","0","0","23,26","0","0","0","0","0","0","4","4","3","5","5","5","5","4","5","4","5","5","5","5","5","5","5","4","0","4","4","5","4","4","5","5","5","4","5","5","5","5","4","8,6,11,1","1","600000","2","450000","5,3,8,9","5","17,15","0","2","1","1","6","2"
"99","2","1","38","4","4","1,2,3,4,5","1","0","1","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,3,2","0","1","0","0","0","0","2","0","0","0","0","2","0","0","0","1","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","12","21","31","41","1","2","10,4,9,3","0","0","5","5","0","0","0","0","5","5","2,6,7","0","20,15","0","0","0","17,11","20,16","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","12,10,11,5,4,9","3,4,5","0","0","26,16","20,16","20,16","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","12,2,4","1,3","4,3","0","4,3,1","0","0","20,21","26,16","0","0","0","0","0","0","20,16","0","23,22","20,21","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","11,8","4","1000000","3","1500000","9,8,3","5","8,7","0","2","1","1","5","2"
"99","2","1","38","4","4","1,2,3,4,5","1","0","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3,9,1","2","1","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","11","21","31","41","1","2","5,3,4,9,7","0","0","5","5","5","0","5","0","5","0","2,6,7","0","15,1","0","0","0","17,19","15,18","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","1,6","2,3,4","0","18,11","15,17","13,17","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","5,7","1,3","3,4,2","0","5,4","0","18,11","15,21","19,18","0","0","0","0","0","0","0","0","0","19,18","21,20","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","1","9,10","4","1500000","3","1000000","4,3,5","5","21,12","0","2","1","1","5","2"
"99","2","2","48","5","4","1,2,3,4,5","1","3","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","0","0","0","2","0","0","1","0","5","4","2","2","1","3","2","3","3","3","3","2","3","2","2","2","3","3","11","22","31","42","2","3","4","0","0","0","4","0","0","0","0","0","0","1,2","11,6","11,6","0","0","0","0","0","5","4","4","4","5","5","4","4","5","5","5","5","5","4","4","5","3","4","4","4","4","4","4","5","5","4","5","4","4","4","5","12","1,3","11,6","0","11,6","0","0","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","5","5","4","5","4","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","5,9,10,4,11","1","3","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","11","4","200000","4","150000","4","3","0","98","2","1","1","6","2"
"99","2","2","44","4","4","1,2,3,4,5","2","1","0","0","0","0","2","3","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8,7,5,2,3","0","0","2","0","0","0","0","1","2","0","0","0","0","0","0","1","0","4","2","4","5","2","3","5","5","3","5","2","3","4","5","5","5","5","4","11","21","32","42","5","2","8,6,5,1","4","0","0","0","4","5","0","4","0","0","3,5,6","0","0","24,11","0","9,3","23","0","2","2","3","5","3","5","3","4","5","5","5","5","2","3","3","0","0","0","4","0","5","0","5","5","5","5","5","0","0","0","5","8,2,7,1,10,12,6","1,3,5","24,23,25","0","24,23,3","0","23","2","1","2","4","3","5","3","4","5","4","4","4","3","4","4","4","3","4","4","4","3","4","3","4","4","0","0","0","4","0","5","0","3","3","3","3","3","0","4","4","5","0","3","4","4","0","4","0","3","3","3","8,2,7,1,3,10,12,6","2","0","3,1","0","0","0","0","0","0","24,23,25","0","24,23,25","0","0","0","0","0","0","0","1","1","3","5","4","5","5","3","3","4","4","4","3","5","5","3","0","0","0","4","3","3","3","0","0","3","3","3","0","5","5","0","3","8,4,10,12","5","2500000","2","1700000","8,4,2,9,3","5","5,6","0","5","1","1","4","3"
"99","2","2","43","4","4","1,2,3,4,5","1","0","1","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","8,5,2,1","2","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","11","22","32","42","2","1","5","0","0","0","0","4","0","0","0","0","0","1,2,6,7","16","8","0","0","0","16","8","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","4","4","4","4","4","4","4","4","4","4","5","4","4","1","3,10","3,4","0","0","16","8","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","10","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","3,10","5","2000000","5","2000000","5,7,9,2,1","5","7,8","0","2","1","1","5","2"
"99","2","1","39","4","4","1,2,3,4,5","1","2","0","0","0","1","0","0","0","3","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","9,8,3","1","0","0","0","2","0","0","0","0","2","0","1","0","0","0","0","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","12","22","32","42","2","3","3,7,4","0","0","5","5","0","0","5","0","0","0","1,4,5,6","6,3,11,20","0","0","6,18,3,11,20","3,11","6,18,3,11","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","9,1,11","1","6,18,3,11","0","0","0","0","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","1","9,4,1","1,2,3","2,5,4","2,5,4","2,5,4","0","6,18,3,11","0","6,18,3,11","6,18,3,11","0","6,18,3,11","0","6,18,3,11","18,3,11","0","18,3,11,20","0","18,3,11,20","18,3,11","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","9,4,1,11","3","800000","3","600000","6,4,8,1,2,5,7","5","6,1","0","2","1","1","5","2"
"99","2","1","35","4","4","1,2,3,4,5","1","1","0","0","0","0","3","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,9,4,6,2,8","0","0","0","1","0","0","2","0","0","0","1","2","0","0","0","0","0","5","5","5","4","5","5","5","5","5","5","5","4","4","5","5","4","4","1","12","21","32","42","3","1","10,3","0","0","5","0","0","0","0","0","0","4","1,2,5,6","18,19,15","18,15","0","0","18,1","18,19","0","5","4","5","5","5","4","5","4","5","4","5","4","3","5","5","4","4","5","5","5","5","5","5","5","4","5","5","0","4","4","1","2,3,7","1","18,19","0","0","0","0","5","4","4","4","5","5","3","4","5","4","5","5","4","5","4","5","4","5","5","5","4","5","5","4","3","4","5","4","5","4","5","0","5","5","4","3","5","4","5","5","5","4","4","5","5","5","3","5","5","0","1","9,1,10","1,2,3","3,4","3","4","0","0","2,18","16,19","0","0","0","26,18","0","0","0","0","0","2,1","0","5","5","5","5","4","3","4","5","5","4","5","5","3","5","5","4","5","4","4","5","5","0","5","4","5","5","5","5","0","5","5","4","2","2,10,5","4","200000","5","300000","9,7,2","5","14,8","0","2","1","1","4","2"
"99","2","2","39","4","4","1,2,3","2","1","0","2","0","0","3","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,8,3","0","0","0","0","1","0","2","0","0","2","0","0","1","0","0","0","0","4","1","3","4","4","3","5","3","3","5","2","2","3","5","3","3","4","1","12","22","32","42","1","2","7,1,6","4","0","0","0","0","4","4","0","0","0","3,5,6","0","0","5,14,26,13","0","18,20,7","1,17,23","0","3","3","3","4","4","5","5","5","5","5","5","5","5","5","5","0","0","0","4","4","4","4","5","4","4","5","4","4","5","5","6","1,9,3","4,5","0","0","0","18,20,26","6,15,10","3","3","3","3","4","5","4","4","5","4","5","4","4","4","4","5","5","4","5","4","4","5","5","4","5","0","0","0","0","4","5","4","3","3","3","4","4","4","4","4","4","5","5","4","4","5","4","4","3","5","3","6,8","1,3","3","0","3","0","0","26,11,23","0","0","0","0","0","0","0","0","0","5,9,10","0","0","3","3","3","4","4","5","5","4","5","3","4","4","4","5","3","4","0","0","0","3","4","5","4","4","4","0","4","3","3","5","0","4","3","1,11","3","2000000","3","1000000","6,4","4","10,20","0","2","1","1","6","2"
"99","2","2","39","4","4","1,2,3,4","1","2","0","1","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","5,3,4","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","2","1","3","2","3","2","2","2","2","4","2","4","2","2","4","2","1","2","2","3","11","21","31","41","4","3","8,3,6,5","0","0","5","0","3","4","0","4","0","0","1,2","26,2","11,1","0","0","0","0","0","2","2","4","4","3","4","4","4","4","4","4","4","5","4","4","0","0","3","4","0","4","3","4","3","4","4","3","4","4","4","1","5,2,11","2,3,4","0","10","9,24","7","0","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","0","0","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","11","1","3","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","0","0","99","8","3","100000","1","80000","4","1","0","9","2","2","0","3","3"
